 Init_Win_bytes_forward, Fwd IAT Total, Fwd IAT Max, Destination Port, Fwd IAT Mean, Fwd Header Length, Flow IAT Max, Flow Duration, Fwd Packets/s, Total Length of Fwd Packets, Subflow Fwd Bytes, Fwd Packet Length Mean, Avg Fwd Segment Size, Fwd Packet Length Max, Flow IAT Mean, Flow Packets/s, Max Packet Length, Packet Length Mean, Fwd IAT Min, Bwd Packet Length Mean, Average Packet Size, Avg Bwd Segment Size, Bwd Packet Length Max, Total Length of Bwd Packets, Subflow Bwd Bytes, Packet Length Variance, Packet Length Std, Flow IAT Min, min_seg_size_forward, Fwd Packet Length Std, Label
-1,120000000,841492,80,1123.479642,853528,841492,119864043,890.1001279,3414112,3414112,32.0,32.0,32,1123.479642,890.1001279,32,32.0,0,0.0,32.00029993,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
225,58181,58181,80,58181.0,64,58181,58181,34.37548341,0,0,0.0,0.0,0,58181.0,34.37548341,0,0.0,58181,0.0,0.0,0.0,0,0,0,0.0,0.0,58181,32,0.0,DoS attacks-Hulk
26883,6999369,6973451,80,1749842.25,168,6973156,6999369,0.7143501078,416,416,83.2,83.2,416,999909.857142857,1.1429601726,972,154.2222222222,2,324.0,173.5,324.0,972,972,972,112972.444444444,336.1137373635,2,32,186.040855728,DoS attacks-GoldenEye
-1,119000000,837595,80,1133.961329,842200,837595,119376645,881.8726645,3368800,3368800,32.0,32.0,32,1133.961329,881.8726645,32,32.0,0,0.0,32.00030397,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
8192,282,282,8080,282.0,52,6487,15226,131.3542624,0,0,0.0,0.0,0,1171.230769,919.4798371,112,8.6,282,10.75,9.214285714,10.75,112,129,129,837.4,28.93786447,12,20,0.0,Bot
221,52019454,52019454,80,52019454.0,64,52019454,52019454,0.0384471548,0,0,0.0,0.0,0,52019454.0,0.0384471548,0,0.0,52019454,0.0,0.0,0.0,0,0,0,0.0,0.0,52019454,32,0.0,DoS attacks-GoldenEye
26883,371845,73493,22,14873.8,840,73493,371912,69.9090107337,1912,1912,73.5384615385,73.5384615385,640,8264.7111111111,123.6851728366,976,97.3829787234,1,133.25,99.5,133.25,976,2665,2665,40134.7631822387,200.3366246652,1,32,130.1817900535,SSH-Bruteforce
26883,0,0,21,0.0,40,22,22,45454.54545,0,0,0.0,0.0,0,22.0,90909.09091,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,22,40,0.0,DoS attacks-SlowHTTPTest
26883,100007904,99999186,80,25001976.0,168,99999184,100007905,0.0499960478,246,246,49.2,49.2,230,12500988.125,0.0899928861,230,24.6,54,0.0,27.3333333333,0.0,0,0,0,5219.6,72.2467992371,1,32,101.1493944619,DoS attacks-Slowloris
8192,570,518,8080,285.0,72,9891,11255,266.5482008,326,326,108.6666667,108.6666667,326,1875.833333,621.9458019,326,56.875,52,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,15,20,188.2161878,Bot
26883,0,0,21,0.0,40,21,21,47619.04762,0,0,0.0,0.0,0,21.0,95238.09524,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,21,40,0.0,DoS attacks-SlowHTTPTest
226,1897849,1897849,80,1897849.0,64,1897849,1897849,1.0538246193,0,0,0.0,0.0,0,1897849.0,1.0538246193,0,0.0,1897849,0.0,0.0,0.0,0,0,0,0.0,0.0,1897849,32,0.0,DoS attacks-GoldenEye
26883,304392,107998,22,14494.8571428571,712,107998,304905,72.1536216198,1912,1912,86.9090909091,86.9090909091,640,7090.8139534884,144.3072432397,976,101.7111111111,125,121.1363636364,104.0227272727,121.1363636364,976,2665,2665,41508.8464646465,203.7371995112,2,32,137.6880217811,SSH-Bruteforce
26883,334495,122762,22,16724.75,680,122762,335293,62.63178772,2008,2008,95.619047619,95.619047619,640,7983.1666666667,128.2460415219,976,106.2045454545,321,121.1363636364,108.6744186047,121.1363636364,976,2665,2665,42223.1432346723,205.4827078726,6,32,140.0451627835,SSH-Bruteforce
32738,8402,8402,80,8402.0,40,8402,8402,238.0385622,0,0,0.0,0.0,0,8402.0,238.0385622,0,0.0,8402,0.0,0.0,0.0,0,0,0,0.0,0.0,8402,20,0.0,DDOS attack-HOIC
26883,0,0,21,0.0,40,21,21,47619.04762,0,0,0.0,0.0,0,21.0,95238.09524,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,21,40,0.0,DoS attacks-SlowHTTPTest
8192,2127173,1189892,3389,303881.857142857,172,974021,2127173,3.7608600711,1128,1128,141.0,141.0,661,141811.533333333,7.5217201422,1173,159.3529411765,66,197.625,169.3125,197.625,1173,1581,1581,96329.8676470588,310.3705328266,64,20,222.62332056,Benign
226,52031326,52031326,80,52031326.0,64,52031326,52031326,0.0384383823,0,0,0.0,0.0,0,52031326.0,0.0384383823,0,0.0,52031326,0.0,0.0,0.0,0,0,0,0.0,0.0,52031326,32,0.0,DoS attacks-GoldenEye
225,37905,37905,80,37905.0,64,37905,37905,52.76348767,0,0,0.0,0.0,0,37905.0,52.76348767,0,0.0,37905,0.0,0.0,0.0,0,0,0,0.0,0.0,37905,32,0.0,DoS attacks-Hulk
-1,120000000,628104,80,962.9649076,995096,628104,119779353,1038.46779,3980384,3980384,32.0,32.0,32,962.9649076,1038.46779,32,32.0,0,0.0,32.00025726,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
26883,0,0,21,0.0,40,2,2,500000.0,0,0,0.0,0.0,0,2.0,1000000.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,2,40,0.0,FTP-BruteForce
26883,0,0,21,0.0,40,30,30,33333.3333333333,0,0,0.0,0.0,0,30.0,66666.6666666667,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,30,40,0.0,FTP-BruteForce
8192,299,297,80,149.5,72,1700990,1701318,1.763338776,20,20,6.666666667,6.666666667,20,283553.0,4.114457144,964,123.0,2,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,2,20,11.54700538,DDoS attacks-LOIC-HTTP
26883,301730,299857,80,75432.5,168,299857,301730,16.5711066185,482,482,96.4,96.4,482,43104.2857142857,26.5137705896,662,127.1111111111,304,220.6666666667,143.0,220.6666666667,662,662,662,65644.1111111111,256.2110675032,7,32,215.556953031,DoS attacks-GoldenEye
-1,120000000,632230,80,961.9896636,994552,632230,119592631,1039.52057,3978208,3978208,32.0,32.0,32,961.9896636,1039.52057,32,32.0,0,0.0,32.0002574,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
2049,26400000,26400000,80,26400000.0,40,26400000,26446741,0.075623685,0,0,0.0,0.0,0,26400000.0,0.075623685,0,0.0,26400000,0.0,0.0,0.0,0,0,0,0.0,0.0,26400000,20,0.0,DDoS attacks-LOIC-HTTP
26883,0,0,21,0.0,40,2,2,500000.0,0,0,0.0,0.0,0,2.0,1000000.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,2,40,0.0,FTP-BruteForce
26883,0,0,21,0.0,40,20,20,50000.0,0,0,0.0,0.0,0,20.0,100000.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,20,40,0.0,FTP-BruteForce
225,53655,53655,80,53655.0,64,53655,53655,37.27518405,0,0,0.0,0.0,0,53655.0,37.27518405,0,0.0,53655,0.0,0.0,0.0,0,0,0,0.0,0.0,53655,32,0.0,DoS attacks-Hulk
8192,562,521,8080,281.0,72,9292,10575,283.6879433,326,326,108.6666667,108.6666667,326,1762.5,661.9385343,326,56.875,41,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,1,20,188.2161878,Bot
8192,1958,1907,8080,979.0,72,8875,11230,267.141585,326,326,108.6666667,108.6666667,326,1871.666667,623.3303651,326,56.875,51,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,19,20,188.2161878,Bot
225,18197,18197,80,18197.0,64,18197,18197,109.9082266,0,0,0.0,0.0,0,18197.0,109.9082266,0,0.0,18197,0.0,0.0,0.0,0,0,0,0.0,0.0,18197,32,0.0,DoS attacks-Hulk
-1,120000000,819823,80,1201.489939,797936,819823,119837808,832.3082812,3191744,3191744,32.0,32.0,32,1201.489939,832.3082812,32,32.0,0,0.0,32.00032083,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
26883,2634,1544,80,878.0,136,5004916,5007550,0.7987938213,355,355,88.75,88.75,355,715364.285714286,1.5975876427,662,113.0,284,165.5,127.125,165.5,662,662,662,56168.5,236.9989451453,6,32,177.5,DoS attacks-GoldenEye
26883,375159,99971,22,17052.6818181818,744,99971,375399,61.2681440281,1928,1928,83.8260869565,83.8260869565,640,8938.0714285714,114.544791009,976,104.3863636364,183,133.25,106.8139534884,133.25,976,2665,2665,42227.9635306554,205.4944367389,5,32,135.8473917085,SSH-Bruteforce
26883,357117,98145,22,17855.85,680,98145,357701,58.7082507457,1912,1912,91.0476190476,91.0476190476,640,8516.6904761905,120.2121324794,976,104.0227272727,274,121.1363636364,106.4418604651,121.1363636364,976,2665,2665,42228.1157505285,205.4948071133,5,32,139.6790879804,SSH-Bruteforce
256,964,951,443,482.0,60,951,964,3112.033195,77,77,25.66666667,25.66666667,46,482.0,3112.033195,46,30.75,13,0.0,41.0,0.0,0,0,0,470.25,21.68524844,13,20,23.45918441,Infilteration
-1,0,0,53,0.0,8,1282,1282,780.0312012480499,42,42,42.0,42.0,42,1282.0,1560.0624024960998,182,88.66666666666666,0,182.0,133.0,182.0,182,182,182,6533.333333333333,80.82903768654761,1282,8,0.0,Benign
26883,0,0,21,0.0,40,3,3,333333.333333333,0,0,0.0,0.0,0,3.0,666666.666666667,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,3,40,0.0,FTP-BruteForce
8192,10240,9408,51292,2560.0,124,9408,10240,488.28125,129,129,25.8,25.8,112,1706.666667,683.59375,326,56.875,33,163.0,65.0,163.0,326,326,326,13318.69643,115.4066568,23,20,48.74628191,Bot
26883,405942,103943,22,19330.5714285714,712,103943,405988,54.1887937575,1944,1944,88.3636363636,88.3636363636,640,9441.5813953488,108.3775875149,976,102.4222222222,115,121.1363636364,104.75,121.1363636364,976,2665,2665,41511.6585858586,203.7441007388,5,32,137.8690011274,SSH-Bruteforce
226,23092535,23092535,80,23092535.0,64,23092535,23092535,0.0866080749,0,0,0.0,0.0,0,23092535.0,0.0866080749,0,0.0,23092535,0.0,0.0,0.0,0,0,0,0.0,0.0,23092535,32,0.0,DoS attacks-GoldenEye
2047,1131,1131,80,1131.0,40,1131,1131,1768.3465959328,0,0,0.0,0.0,0,1131.0,1768.3465959328,0,0.0,1131,0.0,0.0,0.0,0,0,0,0.0,0.0,1131,20,0.0,Brute Force -Web
225,35803,35803,80,35803.0,64,35803,35803,55.86124068,0,0,0.0,0.0,0,35803.0,55.86124068,0,0.0,35803,0.0,0.0,0.0,0,0,0,0.0,0.0,35803,32,0.0,DoS attacks-Hulk
26883,0,0,21,0.0,40,7,7,142857.1429,0,0,0.0,0.0,0,7.0,285714.2857,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,7,40,0.0,DoS attacks-SlowHTTPTest
211,81789004,81789004,80,81789004.0,64,81789002,81789004,0.0244531649,8,8,4.0,4.0,8,40894502.0,0.0366797473,8,4.0,81789004,0.0,5.3333333333,0.0,0,0,0,21.3333333333,4.6188021535,2,32,5.6568542495,DoS attacks-Slowloris
32738,30212,30212,80,30212.0,40,30212,30212,66.19886138,0,0,0.0,0.0,0,30212.0,66.19886138,0,0.0,30212,0.0,0.0,0.0,0,0,0,0.0,0.0,30212,20,0.0,DDOS attack-HOIC
221,1923010,1923010,80,1923010.0,64,1923010,1923010,1.0400361933,0,0,0.0,0.0,0,1923010.0,1.0400361933,0,0.0,1923010,0.0,0.0,0.0,0,0,0,0.0,0.0,1923010,32,0.0,DoS attacks-GoldenEye
26883,0,0,21,0.0,40,6,6,166666.6667,0,0,0.0,0.0,0,6.0,333333.3333,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,6,40,0.0,DoS attacks-SlowHTTPTest
2052,475,475,8080,475.0,40,475,475,4210.526316,0,0,0.0,0.0,0,475.0,4210.526316,0,0.0,475,0.0,0.0,0.0,0,0,0,0.0,0.0,475,20,0.0,Bot
26883,0,0,21,0.0,40,3,3,333333.333333333,0,0,0.0,0.0,0,3.0,666666.666666667,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,3,40,0.0,FTP-BruteForce
225,72621,64754,80,36310.5,96,64754,72621,41.31036477,0,0,0.0,0.0,0,36310.5,41.31036477,0,0.0,7867,0.0,0.0,0.0,0,0,0,0.0,0.0,7867,32,0.0,DoS attacks-Hulk
-1,89480078,41990377,500,17896015.6,48,41990377,89480078,0.0670540318,3000,3000,500.0,500.0,500,17896015.6,0.0670540318,500,500.0,4000319,0.0,583.3333333333,0.0,0,0,0,0.0,0.0,4000319,8,0.0,Brute Force -Web
-1,120000000,590168,80,1006.491499,951400,590168,119695995,993.5587235,3805600,3805600,32.0,32.0,32,1006.491499,993.5587235,32,32.0,0,0.0,32.00026908,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
-1,120000000,749824,80,1169.237328,821048,749824,119998827,855.2666936,3284192,3284192,32.0,32.0,32,1169.237328,855.2666936,32,32.0,0,0.0,32.0003118,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
2052,511,511,8080,511.0,40,511,511,3913.894325,0,0,0.0,0.0,0,511.0,3913.894325,0,0.0,511,0.0,0.0,0.0,0,0,0,0.0,0.0,511,20,0.0,Bot
2052,630,630,8080,630.0,40,630,630,3174.603175,0,0,0.0,0.0,0,630.0,3174.603175,0,0.0,630,0.0,0.0,0.0,0,0,0,0.0,0.0,630,20,0.0,Bot
2049,35500000,35500000,80,35500000.0,40,35500000,35520262,0.056305891,0,0,0.0,0.0,0,35500000.0,0.056305891,0,0.0,35500000,0.0,0.0,0.0,0,0,0,0.0,0.0,35500000,20,0.0,DDoS attacks-LOIC-HTTP
226,1925205,1925205,80,1925205.0,64,1925205,1925205,1.0388504081,0,0,0.0,0.0,0,1925205.0,1.0388504081,0,0.0,1925205,0.0,0.0,0.0,0,0,0,0.0,0.0,1925205,32,0.0,DoS attacks-GoldenEye
8192,1864,1574,80,932.0,72,1754469,1756363,1.708075153,20,20,6.666666667,6.666666667,20,292727.1667,3.98550869,964,123.0,290,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,8,20,11.54700538,DDoS attacks-LOIC-HTTP
1024,0,0,2048,0.0,24,220,220,4545.454545,0,0,0.0,0.0,0,220.0,9090.909091,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,220,24,0.0,Infilteration
8192,744,644,8080,372.0,72,10411,11444,262.1461028,326,326,108.6666667,108.6666667,326,1907.333333,611.6742398,326,56.875,100,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,1,20,188.2161878,Bot
26883,109291914,53259410,80,7806565.28571429,496,53259410,109291917,0.1372471122,2530,2530,168.6666666667,168.6666666667,230,6428936.29411765,0.1646965347,230,133.1578947368,389,0.0,140.5555555556,0.0,0,0,0,13611.6959064327,116.6691729054,2,32,105.2796728899,DoS attacks-Slowloris
32738,3149,3149,80,3149.0,40,3149,3149,635.122261,0,0,0.0,0.0,0,3149.0,635.122261,0,0.0,3149,0.0,0.0,0.0,0,0,0,0.0,0.0,3149,20,0.0,DDOS attack-HOIC
8192,114048,36458,443,19008.0,152,23114,114048,61.37766554,662,662,94.57142857,94.57142857,366,9504.0,113.9870932,1460,360.8571429,1111,731.6666667,388.6153846,731.6666667,1460,4390,4390,285985.0549,534.7757053,2,20,142.1312271,Infilteration
-1,0,0,53,0.0,8,330,330,3030.3030303030305,59,59,59.0,59.0,59,330.0,6060.606060606061,75,64.33333333333333,0,75.0,96.5,75.0,75,75,75,85.33333333333333,9.237604307034012,330,8,0.0,Benign
225,11282,11282,80,11282.0,64,11282,11282,177.2735331,0,0,0.0,0.0,0,11282.0,177.2735331,0,0.0,11282,0.0,0.0,0.0,0,0,0,0.0,0.0,11282,32,0.0,DoS attacks-Hulk
8192,537,481,8080,268.5,72,13063,13890,215.9827214,326,326,108.6666667,108.6666667,326,2315.0,503.9596832,326,56.875,56,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,1,20,188.2161878,Bot
2052,492,492,8080,492.0,40,492,492,4065.04065,0,0,0.0,0.0,0,492.0,4065.04065,0,0.0,492,0.0,0.0,0.0,0,0,0,0.0,0.0,492,20,0.0,Bot
26883,0,0,21,0.0,40,20,20,50000.0,0,0,0.0,0.0,0,20.0,100000.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,20,40,0.0,FTP-BruteForce
225,19440,19440,80,19440.0,64,19440,19440,102.8806584,0,0,0.0,0.0,0,19440.0,102.8806584,0,0.0,19440,0.0,0.0,0.0,0,0,0,0.0,0.0,19440,32,0.0,DoS attacks-Hulk
1024,0,0,8045,0.0,24,265,265,3773.584906,0,0,0.0,0.0,0,265.0,7547.169811,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,265,24,0.0,Infilteration
26883,0,0,21,0.0,40,1,1,1000000.0,0,0,0.0,0.0,0,1.0,2000000.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1,40,0.0,FTP-BruteForce
241,0,0,22,0.0,32,4,4,250000.0,0,0,0.0,0.0,0,4.0,500000.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,4,32,0.0,SSH-Bruteforce
-1,120000000,569225,80,865.0940183,1107112,569225,119718631,1155.952076,4428448,4428448,32.0,32.0,32,865.0940183,1155.952076,32,32.0,0,0.0,32.00023123,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
32738,2570,2570,80,2570.0,40,2570,2570,778.2101167,0,0,0.0,0.0,0,2570.0,778.2101167,0,0.0,2570,0.0,0.0,0.0,0,0,0,0.0,0.0,2570,20,0.0,DDOS attack-HOIC
-1,89479885,41990455,500,17895977.0,48,41990455,89479885,0.0670541765,3000,3000,500.0,500.0,500,17895977.0,0.0670541765,500,500.0,4000352,0.0,583.3333333333,0.0,0,0,0,0.0,0.0,4000352,8,0.0,Brute Force -Web
2052,629,629,8080,629.0,40,629,629,3179.650238,0,0,0.0,0.0,0,629.0,3179.650238,0,0.0,629,0.0,0.0,0.0,0,0,0,0.0,0.0,629,20,0.0,Bot
2053,102,102,80,102.0,40,102,102,19607.8431372549,0,0,0.0,0.0,0,102.0,19607.8431372549,0,0.0,102,0.0,0.0,0.0,0,0,0,0.0,0.0,102,20,0.0,Brute Force -XSS
32738,4982,4982,80,4982.0,40,4982,4982,401.4452027,0,0,0.0,0.0,0,4982.0,401.4452027,0,0.0,4982,0.0,0.0,0.0,0,0,0,0.0,0.0,4982,20,0.0,DDOS attack-HOIC
225,54354,54354,80,54354.0,64,54354,54354,36.79581999,0,0,0.0,0.0,0,54354.0,36.79581999,0,0.0,54354,0.0,0.0,0.0,0,0,0,0.0,0.0,54354,32,0.0,DoS attacks-Hulk
2053,114,114,80,114.0,40,114,114,17543.8596491228,0,0,0.0,0.0,0,114.0,17543.8596491228,0,0.0,114,0.0,0.0,0.0,0,0,0,0.0,0.0,114,20,0.0,Brute Force -XSS
26883,6429730,6429431,80,2143243.33333333,136,6429048,11430245,0.3499487544,337,337,84.25,84.25,337,1632892.14285714,0.6998975088,662,111.0,25,165.5,124.875,165.5,662,662,662,55115.5,234.7669056745,3,32,168.5,DoS attacks-GoldenEye
2049,10500000,10500000,80,10500000.0,40,10500000,10495897,0.19055065,0,0,0.0,0.0,0,10500000.0,0.19055065,0,0.0,10500000,0.0,0.0,0.0,0,0,0,0.0,0.0,10500000,20,0.0,DDoS attacks-LOIC-HTTP
2049,25400000,25400000,80,25400000.0,40,25400000,25368850,0.078836841,0,0,0.0,0.0,0,25400000.0,0.078836841,0,0.0,25400000,0.0,0.0,0.0,0,0,0,0.0,0.0,25400000,20,0.0,DDoS attacks-LOIC-HTTP
8192,657,603,8080,328.5,72,9639,10653,281.6108139,326,326,108.6666667,108.6666667,326,1775.5,657.091899,326,56.875,54,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,23,20,188.2161878,Bot
8192,526,481,8080,263.0,72,8266,9118,329.0195218,326,326,108.6666667,108.6666667,326,1519.666667,767.7122176,326,56.875,45,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,2,20,188.2161878,Bot
-1,18784,18784,53,18784.0,16,55596,74381,26.88858713918877,72,72,36.0,36.0,36,24793.666666666664,53.77717427837754,181,94.0,18784,181.0,117.5,181.0,181,362,362,6307.5,79.4197708382491,1,8,0.0,Benign
226,1950497,1950497,80,1950497.0,64,1950497,1950497,1.0253796853,0,0,0.0,0.0,0,1950497.0,1.0253796853,0,0.0,1950497,0.0,0.0,0.0,0,0,0,0.0,0.0,1950497,32,0.0,DoS attacks-GoldenEye
-1,120000000,744678,80,828.743402,1154592,744678,119606734,1206.654468,4618368,4618368,32.0,32.0,32,828.743402,1206.654468,32,32.0,0,0.0,32.00022172,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
2049,83900000,83900000,80,83900000.0,40,83900000,83854064,0.023850961,0,0,0.0,0.0,0,83900000.0,0.023850961,0,0.0,83900000,0.0,0.0,0.0,0,0,0,0.0,0.0,83900000,20,0.0,DDoS attacks-LOIC-HTTP
26883,0,0,21,0.0,40,3,3,333333.333333333,0,0,0.0,0.0,0,3.0,666666.666666667,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,3,40,0.0,FTP-BruteForce
32738,6288,6288,80,6288.0,40,6288,6288,318.0661578,0,0,0.0,0.0,0,6288.0,318.0661578,0,0.0,6288,0.0,0.0,0.0,0,0,0,0.0,0.0,6288,20,0.0,DDOS attack-HOIC
8192,487,485,80,243.5,72,1292414,1292951,2.320273545,20,20,6.666666667,6.666666667,20,215491.8333,5.413971604,964,123.0,2,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,2,20,11.54700538,DDoS attacks-LOIC-HTTP
26883,312529,76857,22,14882.3333333333,712,76857,313017,70.2837226093,2008,2008,91.2727272727,91.2727272727,640,7279.4651162791,140.5674452186,976,103.8444444444,303,121.1363636364,106.2045454545,121.1363636364,976,2665,2665,41514.1797979798,203.7502878476,4,32,138.1821371607,SSH-Bruteforce
2049,33800000,33800000,80,33800000.0,40,33800000,33762433,0.059237437,0,0,0.0,0.0,0,33800000.0,0.059237437,0,0.0,33800000,0.0,0.0,0.0,0,0,0,0.0,0.0,33800000,20,0.0,DDoS attacks-LOIC-HTTP
32738,5732,5732,80,5732.0,40,5732,5732,348.9183531,0,0,0.0,0.0,0,5732.0,348.9183531,0,0.0,5732,0.0,0.0,0.0,0,0,0,0.0,0.0,5732,20,0.0,DDOS attack-HOIC
8192,478,423,8080,239.0,72,10186,10927,274.5492816,326,326,108.6666667,108.6666667,326,1821.166667,640.6149904,326,56.875,55,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,0,20,188.2161878,Bot
32738,27457,27457,80,27457.0,40,27457,27457,72.84116983,0,0,0.0,0.0,0,27457.0,72.84116983,0,0.0,27457,0.0,0.0,0.0,0,0,0,0.0,0.0,27457,20,0.0,DDOS attack-HOIC
2047,4340,4340,80,4340.0,40,4340,4340,460.8294930876,0,0,0.0,0.0,0,4340.0,460.8294930876,0,0.0,4340,0.0,0.0,0.0,0,0,0,0.0,0.0,4340,20,0.0,Brute Force -Web
-1,120000000,584435,80,887.0887208,1080160,584435,119773832,1127.29131,4320640,4320640,32.0,32.0,32,887.0887208,1127.29131,32,32.0,0,0.0,32.000237,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
26883,0,0,21,0.0,40,1,1,1000000.0,0,0,0.0,0.0,0,1.0,2000000.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1,40,0.0,FTP-BruteForce
26883,0,0,21,0.0,40,3,3,333333.333333333,0,0,0.0,0.0,0,3.0,666666.666666667,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,3,40,0.0,FTP-BruteForce
26883,107154166,53247662,80,8242628.15384615,456,53247662,107154167,0.1306528751,2530,2530,180.7142857143,180.7142857143,230,6697135.4375,0.1586499198,230,140.5555555556,195,0.0,148.8235294118,0.0,0,0,0,13311.4379084967,115.375204912,1,32,97.9375221341,DoS attacks-Slowloris
8192,328,325,80,164.0,72,1153913,1154277,2.599029522,20,20,6.666666667,6.666666667,20,192379.5,6.064402219,964,123.0,3,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,3,20,11.54700538,DDoS attacks-LOIC-HTTP
-1,120000000,669738,80,990.0794799,967800,669738,119773875,1010.028272,3871200,3871200,32.0,32.0,32,990.0794799,1010.028272,32,32.0,0,0.0,32.00026452,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
26883,383113,100871,22,18243.4761904762,712,100871,383761,57.3273469686,1912,1912,86.9090909091,86.9090909091,640,9360.0243902439,109.44311694,976,106.4418604651,260,133.25,108.9761904762,133.25,976,2665,2665,42969.919158361,207.2918694941,5,32,137.6880217811,SSH-Bruteforce
-1,120000000,756342,80,892.8428733,1073944,756342,119857013,1120.026243,4295776,4295776,32.0,32.0,32,892.8428733,1120.026243,32,32.0,0,0.0,32.00023837,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
2051,23,23,80,23.0,40,23,23,86956.5217391304,0,0,0.0,0.0,0,23.0,86956.5217391304,0,0.0,23,0.0,0.0,0.0,0,0,0,0.0,0.0,23,20,0.0,Brute Force -Web
-1,0,0,53,0.0,8,18895,18895,52.92405398,40,40,40.0,40.0,40,18895.0,105.848108,100,60.0,0,100.0,90.0,100.0,100,100,100,1200.0,34.64101615,18895,8,0.0,Infilteration
26883,4322131,4278162,80,1080532.75,168,4277819,4322131,1.1568367548,382,382,76.4,76.4,382,617447.285714286,1.8509388077,972,150.4444444444,224,324.0,169.25,324.0,972,972,972,110875.777777778,332.9801462216,3,32,170.835593481,DoS attacks-GoldenEye
-1,120000000,718871,80,1010.539642,947688,718871,119708526,989.578637,3790752,3790752,32.0,32.0,32,1010.539642,989.578637,32,32.0,0,0.0,32.00027013,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
32738,1030,1030,80,1030.0,40,1030,1030,1941.747573,0,0,0.0,0.0,0,1030.0,1941.747573,0,0.0,1030,0.0,0.0,0.0,0,0,0,0.0,0.0,1030,20,0.0,DDOS attack-HOIC
225,71080,43667,80,35540.0,96,43667,71080,42.20596511,0,0,0.0,0.0,0,35540.0,42.20596511,0,0.0,27413,0.0,0.0,0.0,0,0,0,0.0,0.0,27413,32,0.0,DoS attacks-Hulk
225,22243,22243,80,22243.0,64,22243,22243,89.91592861,0,0,0.0,0.0,0,22243.0,89.91592861,0,0.0,22243,0.0,0.0,0.0,0,0,0,0.0,0.0,22243,32,0.0,DoS attacks-Hulk
65535,13320,13048,80,6660.0,72,13048,14548,206.2139126,284,284,94.66666667,94.66666667,284,2424.666667,481.165796,935,152.375,272,233.75,174.1428571,233.75,935,935,935,109876.5536,331.4763243,3,20,163.9674764,DDOS attack-HOIC
26883,0,0,21,0.0,40,19,19,52631.5789473684,0,0,0.0,0.0,0,19.0,105263.157894737,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,19,40,0.0,FTP-BruteForce
